"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.944228572629358,11772,0.893253556639404,11368,0.975325910651352,12008
"Abaji",0.325719161868052,10038,0.300128067910945,9255,0.35212725395376,10847
"Abak",0.302400218103257,92,0.239318842359852,73,0.369823835740253,113
"Abakaliki",0.383269875331019,1480,0.3524335367564,1362,0.414826123583052,1601
"Abeokuta North",0.682186329140701,2497,0.626567462472884,2293,0.733982664130469,2688
"Abeokuta South",0.605546631091878,310,0.548042343983936,281,0.660994894805664,339
"Abi",0.333915045244356,286,0.29926680020442,258,0.369023457547608,316
"Aboh-Mbaise",0.366762046063107,112,0.311513392574594,95,0.423470852460196,130
"Abua/Odual",0.511454217211605,54,0.225841886387036,24,0.858987850275766,79
"Abuja",0.331642584808582,19387,0.30159333564899,17621,0.362692455048809,21210
"Adavi",0.412100354321339,4930,0.377425385612655,4515,0.44737098597315,5353
"Ado",0.275647108682454,1293,0.252337138499892,1187,0.299960165189591,1403
"Ado Odo/Ota",0.872131449480354,2445,0.81791162339247,2287,0.914816323794004,2570
"Ado-Ekiti",0.399030814375691,110,0.368426377361532,102,0.430201458354977,119
"Afijio",0.339282123904888,1780,0.307251712839959,1610,0.372453540359949,1956
"Afikpo North",0.29622970993033,240,0.269002083693439,218,0.324574169587297,263
"Afikpo South",0.26856200462155,137,0.24431964736274,126,0.293973548933514,149
"Agaie",0.310657205114821,14903,0.286561133611908,13748,0.335133519105391,16077
"Agatu",0.373976417027218,3777,0.337451318669241,3412,0.410686192027663,4139
"Aguata",0.347108679679785,175,0.319246217140283,161,0.375716462783732,190
"Agwara",0.181419953725535,4786,0.145302153452782,3844,0.21887457491142,5857
"Ahiazu-Mbaise",0.367311287828728,67,0.332710144945704,61,0.402917229599008,74
"Ahoada East",0.472323886508247,19,0.230921401446004,9,0.716928930218818,28
"Ahoada West",0.539653074611646,38,0.26448928421872,19,0.786977770338627,56
"Aiyedade",0.445530563987215,1417,0.413809984144385,1312,0.477599001975722,1523
"Ajaokuta",0.478981915859236,8122,0.437561559195467,7425,0.519445702492064,8801
"Ajingi",0.229081635551426,0,0.200391218534726,0,0.259797644886872,0
"Akamkpa",0.240477248501741,159,0.205127130930247,136,0.278653610235876,184
"Akinyele",0.33923422401151,1195,0.311492736203871,1095,0.367874694325112,1298
"Akko",0.310170727517914,12067,0.284672434965363,11156,0.336571836072907,13008
"Akoko North-East",0.388624572109652,336,0.358180346723575,309,0.419713254506558,363
"Akoko North-West",0.352324747690736,172,0.320769299575093,157,0.384843488343785,188
"Akoko South-East",0.341913727826664,58,0.312039004643819,53,0.372738444164189,63
"Akoko South-West",0.373594315968207,136,0.345073623161619,125,0.402822129695895,146
"Akoko-Edo",0.385102326324348,1877,0.353503505170108,1721,0.417466113506939,2037
"Akpabuyo",0.269250711617609,75,0.214326949299312,61,0.437962823745845,103
"Akuku-Toru",0.130660512716718,5,0.0356957590368367,2,0.996811420444862,11
"Akure North",0.433192256455567,144,0.401822262925463,133,0.464907442678286,154
"Akure South",0.437453207910799,103,0.406040362734471,95,0.469231510707882,111
"Akwanga",0.487305953368799,7316,0.458340146118774,6881,0.516326230174671,7752
"Albasu",0.230948616588196,0,0.206293870612751,0,0.2570621452715,0
"Aleiro",0.0606709941399515,0,0.039754677493112,0,0.0881748731976357,0
"Alimosho",0.827276348290991,178,0.756815301505802,163,0.884100591542683,189
"Alkaleri",0.384115129515582,41324,0.356710722356157,38503,0.412027056214446,44207
"Amuwo Odofin",0.838151161966306,205,0.767159537333407,188,0.894342660251967,219
"Anambra East",0.428337359498016,721,0.390226596321355,659,0.465863965265962,783
"Anambra West",0.432212214483621,1528,0.396368587238038,1402,0.467801334424046,1654
"Anaocha",0.415827478240858,184,0.3846295586263,170,0.447516883406362,198
"Andoni",0.416038643109228,11,0.250805636594701,7,0.955338757202507,18
"Aninri",0.330471824109831,434,0.305286315901425,401,0.356376165193782,468
"Aniocha North",0.419597018830065,334,0.389138325664967,310,0.450299624034827,358
"Aniocha South",0.412641273429831,666,0.377839849725121,609,0.448050992004727,723
"Anka",0.0713070183610822,1677,0.049935083943824,1201,0.0983518739686118,2268
"Ankpa",0.239264505174087,3132,0.212419454318194,2781,0.267810405505907,3505
"Apa",0.303734949526686,1708,0.275620484289998,1550,0.333034349924415,1873
"Ardo-Kola",0.160796870505153,3310,0.142314059513506,2939,0.180726943518209,3709
"Arewa Dandi",0.0450187187415583,224,0.0250952604643037,119,0.0740678882449494,378
"Argungu",0.0421701952409559,0,0.0259794180870714,0,0.0644007786878065,0
"Arochukwu",0.231353086839243,91,0.20342701582468,80,0.261144295756662,103
"Asa",0.301658296719943,7112,0.278481007059365,6565,0.325645886255631,7678
"Asari-Toru",0.0689284643080945,0,1.07393919043528e-25,0,0.999763809451627,0
"Askira/Uba",0.57743258968199,1608,0.510459117394956,1477,0.640278840269117,1742
"Atakumosa East",0.392641418642858,410,0.361961233360609,377,0.423955081612241,443
"Atakumosa West",0.332877798545272,445,0.303117004139183,405,0.363642898131355,487
"Atiba",0.277724883926286,4346,0.247815671210905,3919,0.309211740295705,4787
"Atisbo",0.219451384485597,5515,0.186886166557897,4721,0.254855931257925,6375
"Augie",0.0340503910542841,0,0.0208487103855447,0,0.0523412075629845,0
"Auyo",0.201588857583297,0,0.166942820158925,0,0.239733260111834,0
"Awe",0.295261899206394,13174,0.273417672375485,12211,0.317807534134375,14167
"Awgu",0.322207226208414,579,0.296709419390185,533,0.348328801420067,625
"Awka North",0.379754720807342,751,0.351804809977737,695,0.408253783026641,807
"Awka South",0.303570676840748,380,0.274186307432743,343,0.334147128984218,418
"Ayamelum",0.361850384681067,1075,0.330556355630075,981,0.394019504452001,1170
"Ayedire",0.324490029293828,216,0.294207235741738,196,0.355876109846833,237
"Babura",0.186009954818366,0,0.154602370943271,0,0.220944423182925,0
"Badagry",0.905010389051903,658,0.855838441519803,623,0.941702308664626,684
"Bade",0.168561953941538,0,0.0964738743653946,0,0.264050923214304,0
"Bagudo",0.105182489149621,10610,0.0716125547032481,7312,0.147717354645365,14767
"Bagwai",0.199899659441914,0,0.180386892194141,0,0.220533352593545,0
"Bakori",0.161281381396928,0,0.147122247197216,0,0.176216589925863,0
"Bakura",0.0429488626911098,187,0.0262383592437361,114,0.0660421571431101,289
"Balanga",0.282623986045,0,0.257366666125245,0,0.308908156179064,0
"Bali",0.126954470179423,15790,0.10738400265868,13381,0.148760471437816,18469
"Bama",0.956429240610845,0,0.879938440635926,0,0.989404547762731,0
"Barkin Ladi",0.300235371869166,4608,0.276604036917821,4328,0.3245139774591,4895
"Baruten",0.171320917804274,20296,0.142448577448376,16896,0.203381756564652,24068
"Bassa",0.35541239306611,13364,0.326397205726877,12199,0.384980123978536,14544
"Batagarawa",0.115149041596637,0,0.0920707311790132,0,0.141605311792792,0
"Batsari",0.0869406303136638,0,0.0670702935641387,0,0.110424166287375,0
"Bauchi",0.342848268172137,25613,0.321295731465486,24015,0.364883230198038,27242
"Baure",0.180713135966883,0,0.124582737965763,0,0.249905647422899,0
"Bayo",0.406871865219281,0,0.37441182560104,0,0.439792743846641,0
"Bebeji",0.262629799061953,0,0.23853443580889,0,0.28632806470513,0
"Bekwarra",0.240670067445622,149,0.222924436776196,138,0.259126764454213,160
"Bende",0.245174928932613,166,0.21889237882408,148,0.27297951410932,184
"Biase",0.251713965471096,116,0.220936039143659,103,0.284504705782928,131
"Bichi",0.236007443368553,0,0.208173989109584,0,0.262889878049249,0
"Billiri",0.285095276871344,2503,0.262907038862972,2311,0.308075813077289,2702
"Bindawa",0.123096908832239,0,0.104067682512255,0,0.144219750350104,0
"Binji",0.0232227152228409,0,0.0132010415353874,0,0.0378383234760512,0
"Biriniwa",0.137528584510103,0,0.0882848670664084,0,0.200689625373784,0
"Birnin Gwari",0.201679981070621,15135,0.179897976859144,13420,0.22488708716645,16969
"Birnin Kebbi",0.0564700673444,0,0.0350277157768235,0,0.0856955150152972,0
"Birnin Kudu",0.256900002671273,0,0.230344372411398,0,0.284853635810857,0
"Birnin-Magaji/Kiyaw",0.0877683044989384,0,0.0658411593208937,0,0.114186550359111,0
"Biu",0.381394635502072,0,0.345302650580146,0,0.418422588458899,0
"Bodinga",0.0352031476156807,0,0.0213241193730259,0,0.0544416119835072,0
"Bogoro",0.366899123370487,1203,0.343870107193683,1144,0.390366310158927,1263
"Boki",0.179712536736435,183,0.154549272701108,158,0.207115343871385,210
"Bokkos",0.325684808763433,19022,0.301018878208135,17654,0.351119797231943,20432
"Boluwaduro",0.336966609940711,255,0.311982624888456,236,0.362671690512607,274
"Bomadi",0.792695014322166,221,0.497308064414221,139,0.949496787137464,265
"Bonny",0.0694411377625571,0,1.26240246254427e-13,0,0.894714284833622,0
"Borgu",0.161742062922596,22214,0.133574519071014,18192,0.19180964322163,26680
"Boripe",0.358525759520967,354,0.335558094292821,331,0.381983080823961,377
"Borsari",0.159010166498379,2079,0.0798937835873313,1038,0.272321807603017,3564
"Bosso",0.242174247435658,11859,0.220300807554418,10787,0.265097179520746,12982
"Brass",0.174639929055118,25,0.0564186939333653,10,0.928456957936074,50
"Buji",0.279433805426025,0,0.245789292814634,0,0.31473883660869,0
"Bukkuyum",0.051341798955967,2040,0.0352755666634079,1465,0.07205884890494,2757
"Bukuru",0.257925848082861,3615,0.233720194957891,3277,0.283057709596801,3967
"Bungudu",0.0719774412845724,0,0.0527558504472279,0,0.0955632962866979,0
"Bunkure",0.238803739998791,0,0.213845721808726,0,0.265164209753473,0
"Bunza",0.0642538306189696,0,0.0364388220228013,0,0.104045677097404,0
"Burutu",0.494803175596647,1031,0.288917015412099,634,0.968997743998217,1434
"Bwari",0.370521760710833,10437,0.339459835398063,9524,0.402169759942351,11365
"Calabar",0.246905951313647,34,0.202859843400286,28,0.367064376599328,48
"Calabar South",0.259602172798764,0,0.173410117816644,0,0.918770886251817,0
"Chanchaga",0.184255245096825,690,0.166223758828572,623,0.203363021506124,762
"Charanchi",0.124787507813941,0,0.105177887016807,0,0.146583962866248,0
"Chibok",0.468039004672432,0,0.425635837652676,0,0.510450761890945,0
"Chikun",0.26590143674569,14051,0.244114488137228,12778,0.28857346276719,15376
"Damaturu",0.240976140193099,0,0.189360053428402,0,0.298506756309258,0
"Damban",0.255020219060122,0,0.225244088533603,0,0.286632470276048,0
"Dambatta",0.208759822163865,564,0.178543172438242,488,0.241825761830387,646
"Damboa",0.527809930062754,0,0.467005100708276,0,0.583732886581173,0
"Dandi",0.0812369272490749,3278,0.0463675741339582,1870,0.130616827267426,5274
